MLA;326659539;FERRETERIA JASPER;MLA784592249;Punzon Recto El Abuelo 5mm Mango Recubierto Jasper Caballito;MLA414196;Cinceles y Formones;ARS $380
MLA;326659539;FERRETERIA JASPER;MLA862799407;Juego X 3 Pinza De Fuerza Zeex Jasper Caballito;MLA412520;Otros;ARS $2450
MLA;326659539;FERRETERIA JASPER;MLA750565339;Marcador De Polvo Chocla Tira Lineas X 30m Black Jack Jasper;MLA30756;Otros;ARS $820
MLA;326659539;FERRETERIA JASPER;MLA846080763;Tornillo Vialro Fix Dorado Madera 4.5 X 40 Mm Jasper;MLA372054;Tornillos;ARS $902
MLA;326659539;FERRETERIA JASPER;MLA878093976;Martillo Galponero Tramontina Cabo Madera Saca Clavos Jasper;MLA372003;Martillos;ARS $1150
MLA;326659539;FERRETERIA JASPER;MLA845689873;Tornillo Tanque Mecha Zincado Azul Platil T1 8x1/2 Jasper;MLA372054;Tornillos;ARS $748
MLA;326659539;FERRETERIA JASPER;MLA878182018;Escuadra Acero Inox Con Base Aluminio 25 Cm Tolsen Jasper;MLA429734;Escuadras de Precisión;ARS $1200
MLA;326659539;FERRETERIA JASPER;MLA846219981;Tornillo Vialro Negro Madera Aguja 8 X 1   Jasper;MLA372054;Tornillos;ARS $594
MLA;326659539;FERRETERIA JASPER;MLA740622416;Escuadra Magnetica 4 22kg Dogo Soldador Jasper Caballito;MLA392338;Escuadras Magnéticas;ARS $630
MLA;326659539;FERRETERIA JASPER;MLA751399583;Black Jack Juego De 3 Punzones Diferentes Jasper Caballito;MLA372053;Clavos;ARS $600
MLA;326659539;FERRETERIA JASPER;MLA741942469;Prensa G Profesional 3 Pulgadas 75mm Zeex Jasper Caballito;MLA412454;Prensas Sargento;ARS $910
MLA;326659539;FERRETERIA JASPER;MLA753247568;Set Mecha Irwin Madera 3-4-5-6-8-10 Mm Una De Cada Jasper;MLA372115;Mechas;ARS $1895
MLA;326659539;FERRETERIA JASPER;MLA740293459;Bahco Tenaza Carpintero 541d-150mm Jasper Caballito;MLA412605;Tenazas;ARS $1010
MLA;326659539;FERRETERIA JASPER;MLA804455357;Pinza Crimpeadora Rj9 Rj11 Rj 45 + Pelacables B Jackjasper;MLA412520;Otros;ARS $2580
MLA;326659539;FERRETERIA JASPER;MLA781925339;Punzon Recto 3mm El Abuelo Mango Recubierto Jasper Caballito;MLA414196;Cinceles y Formones;ARS $310
MLA;326659539;FERRETERIA JASPER;MLA741726851;Flotante A Presion 3/4 Bronce Regulable P/tanque Agua Jasper;MLA30982;Otros;ARS $1960
MLA;326659539;FERRETERIA JASPER;MLA875822809;Cinta Aisladora 3m 1550 20mt Temflex X5 Rollos Blanco Jasper;MLA422401;Cintas Aisladoras;ARS $650
MLA;326659539;FERRETERIA JASPER;MLA846080611;Tornillo Vialro Fix Dorado Madera 4.5 X 25 Mm Jasper;MLA372054;Tornillos;ARS $649
MLA;326659539;FERRETERIA JASPER;MLA783640135;Espatula 75mm Goldblatt Durlock Construccion En Seco Jasper;MLA371991;Espátulas;ARS $860
MLA;326659539;FERRETERIA JASPER;MLA864674090;Pistola Aplicadora Para Cartucho Silicona Cromada Jasper;MLA455595;Aplicadores de Silicona;ARS $450
MLA;326659539;FERRETERIA JASPER;MLA846074384;Tornillo Vialro Fix Dorado Madera 3.5 X 20 Mm Jasper;MLA372054;Tornillos;ARS $374
MLA;326659539;FERRETERIA JASPER;MLA851770356;Cadena Cementada Seguridad Nº90 X 70 Cm Jasper Caballito;MLA420073;Cadenas de Seguridad;ARS $2080
MLA;326659539;FERRETERIA JASPER;MLA741727929;Flotante A Presión 1   Bronce Regulable P/tanque Agua Jasper;MLA30982;Otros;ARS $2360
MLA;326659539;FERRETERIA JASPER;MLA846220045;Tornillo Vialro Negro Madera Aguja 8 X 1 1/2 Jasper;MLA372054;Tornillos;ARS $836
MLA;326659539;FERRETERIA JASPER;MLA800736880;Pinza Universal 180 Mm Irimo By Bahco Jasper Caballito;MLA412586;Pinzas Universales;ARS $1530
MLA;326659539;FERRETERIA JASPER;MLA820232578;Tijera Pelacables Para Electricista Tolsen Jasper Caballito;MLA412577;Pinzas Pelacables;ARS $1000
MLA;326659539;FERRETERIA JASPER;MLA845908140;Tornillo Tanque Mecha Zincado Azul Platil T1 8x1 Jasper;MLA372054;Tornillos;ARS $946
MLA;326659539;FERRETERIA JASPER;MLA745271563;Boquilla 25 Mm Termofusion Teflonada S3 Jasper Caballito;MLA322824;Termofusoras;ARS $670
MLA;326659539;FERRETERIA JASPER;MLA821009316;Cepillo Acero P Taladro 16 Mm Descarbonizador Duroll Jasper;MLA417174;Cepillos Rotativos;ARS $200
MLA;326659539;FERRETERIA JASPER;MLA864305648;Plancha Bifera Hierro Para 2 Hornallas Con Tapa S3 Jasper;MLA78318;Biferas;ARS $3300
MLA;326659539;FERRETERIA JASPER;MLA745271748;Boquilla 32 Mm Termofusion Teflonada S3 Jasper Caballito;MLA322824;Termofusoras;ARS $800
MLA;326659539;FERRETERIA JASPER;MLA762127767;Disco Diamantado Liso 115mm 33% Hh Vidrio Azulejo  Jasper;MLA372119;Discos de Corte;ARS $550
MLA;326659539;FERRETERIA JASPER;MLA875823879;Cinta Aisladora 3m 1550 10 Mts X 10 Rollos Blanco Jasper;MLA422401;Cintas Aisladoras;ARS $800
MLA;326659539;FERRETERIA JASPER;MLA846197742;Tornillo Vialro Fix Dorado Madera 6 X 50 Mm Jasper;MLA372054;Tornillos;ARS $2002
MLA;326659539;FERRETERIA JASPER;MLA762115562;Disco Corte Magico Para Metales 115mm Max Rendimiento Jasper;MLA372119;Discos de Corte;ARS $1800
MLA;326659539;FERRETERIA JASPER;MLA846084057;Tornillo Vialro Fix Dorado Madera 5 X 60 Mm Jasper;MLA372054;Tornillos;ARS $1650
MLA;326659539;FERRETERIA JASPER;MLA745248502;Terraja 3/4 Para Roscar Polipropileno S3 Jasper Caballito;MLA431295;Terrajas;ARS $360
MLA;326659539;FERRETERIA JASPER;MLA741451350;Caja De Inglete 35x7,5x5 Cm Algarrobo Anemi Jasper Caballito;MLA418080;Cajas de Ingletes;ARS $1390
MLA;326659539;FERRETERIA JASPER;MLA797076389;Pinza De Punta Rosario 6 Pulgadas Metz  Jasper Caballito;MLA412578;Pinzas de Punta;ARS $810
MLA;326659539;FERRETERIA JASPER;MLA846232266;Tornillo Vialro Negro Metal Aguja T2 6 X 1 Jasper;MLA372054;Tornillos;ARS $473
MLA;326659539;FERRETERIA JASPER;MLA846234702;Tornillo Vialro Negro Metal Aguja T4 6 X 2 1/2 Jasper;MLA372054;Tornillos;ARS $990
MLA;326659539;FERRETERIA JASPER;MLA741727529;Flotante A Presion 1  Bronce Fija P/tanque Agua Jasper;MLA30982;Otros;ARS $2170
MLA;326659539;FERRETERIA JASPER;MLA846078929;Tornillo Vialro Fix Dorado Madera 4.5 X 20 Mm Jasper;MLA372054;Tornillos;ARS $561
MLA;326659539;FERRETERIA JASPER;MLA807686380;Cinta Doble Faz 3m Espuma Blanca 48mm X 1mt Interior Jasper;MLA105436;Cintas Adhesivas;ARS $460
MLA;326659539;FERRETERIA JASPER;MLA846227398;Tornillo Vialro Negro Madera Aguja 8 X 2   Jasper;MLA372054;Tornillos;ARS $1045
MLA;326659539;FERRETERIA JASPER;MLA828116194;Pinza De Punta Rosario 4.5 Pulgadas Metz  Jasper Caballito;MLA412578;Pinzas de Punta;ARS $700
MLA;326659539;FERRETERIA JASPER;MLA884068480;Mascarilla Respirador 8511 C Valvula X 3 Unidades Jasper;MLA420242;Máscaras de Respiración;ARS $1950
MLA;326659539;FERRETERIA JASPER;MLA782112374;Pinza De Punta Curva Irimo 200mm  Jasper Caballito;MLA412578;Pinzas de Punta;ARS $1625
MLA;326659539;FERRETERIA JASPER;MLA753242184;Llave Ajustable Metz 10 Pulgadas Reforzada Jasper Caballito;MLA30831;Llaves;ARS $1530
MLA;326659539;FERRETERIA JASPER;MLA883652369;Pala Plegable Broksol Grande Con Funda Pal 01 Jasper;MLA18390;Otros Accesorios;ARS $2350
MLA;326659539;FERRETERIA JASPER;MLA919409146;Spot Embutir Led Philips Blanco Neutro 4000k 5w Jasper;MLA1588;Lámparas de Techo;ARS $850
MLA;326659539;FERRETERIA JASPER;MLA804529743;Pinza Pelacable Automatica Hasta 2.5  Black Jack B168 Jasper;MLA412577;Pinzas Pelacables;ARS $1060
MLA;326659539;FERRETERIA JASPER;MLA846083072;Tornillo Vialro Fix Dorado Madera 5 X 40 Mm Jasper;MLA372054;Tornillos;ARS $1188
MLA;326659539;FERRETERIA JASPER;MLA898036432;Cutter Metalico Con Traba A Rueda 18mm Dorf Jasper;MLA413474;Cutters;ARS $490
MLA;326659539;FERRETERIA JASPER;MLA783639600;Espatula 40mm Goldblatt Durlock Construccion En Seco Jasper;MLA371991;Espátulas;ARS $690
MLA;326659539;FERRETERIA JASPER;MLA820233193;Cortahierro Ancho 2 Cms Con Proteccion Art Jasper Caballito;MLA414196;Cinceles y Formones;ARS $760
MLA;326659539;FERRETERIA JASPER;MLA762093834;Sierra Punta Widia Madera Aluminio 115mm X 24dientes Jasper ;MLA372119;Discos de Corte;ARS $380
MLA;326659539;FERRETERIA JASPER;MLA845692605;Tornillo Tanque Mecha Zincado Azul Platil T1 8x3/4 Jasper;MLA372054;Tornillos;ARS $836
MLA;326659539;FERRETERIA JASPER;MLA754873246;Boya Para Flotante De Presion 1/2 Pulgada Jasper Caballito;MLA30982;Otros;ARS $250
MLA;326659539;FERRETERIA JASPER;MLA761604230;Soplete Techista Aligas Con Manguera P Garrafa 10k  Jasper;MLA371997;Sopletes;ARS $1650
MLA;326659539;FERRETERIA JASPER;MLA845927281;Tornillo Tanque Aguja Zincado Azul Platil T1 8x1/2 Jasper;MLA372054;Tornillos;ARS $605
MLA;326659539;FERRETERIA JASPER;MLA767697782;Black Jack Mecha Copa Diamantada Vidrioymármol 12mm Jasper;MLA372115;Mechas;ARS $350
MLA;326659539;FERRETERIA JASPER;MLA767698389;Black Jack Mecha Copa Diamantada Vidrioymármol 10mm Jasper;MLA372115;Mechas;ARS $350
MLA;326659539;FERRETERIA JASPER;MLA878176855;Pinza Pelacable Automatica Prensa Terminal Duroll Jasper;MLA412577;Pinzas Pelacables;ARS $2200
MLA;326659539;FERRETERIA JASPER;MLA748149812;Pesca Tornillo Imantado Flexible 60cm Black Jack Jasper;MLA429230;Bandejas Imantadas;ARS $1030
MLA;326659539;FERRETERIA JASPER;MLA807697334;Cinta Doble Faz 3m Espuma Blanca 24mm X 3mts Interior Jasper;MLA105436;Cintas Adhesivas;ARS $610
MLA;326659539;FERRETERIA JASPER;MLA741901334;Juego Mechas Copa Madera Zeex X 11 Piezas Jasper Caballito;MLA372115;Mechas;ARS $1300
MLA;326659539;FERRETERIA JASPER;MLA750363704;Tijera Corta Tubo Profesional Tawak Apto Sigas Termof Jasper;MLA414156;Tijeras Cortatubos;ARS $1950
MLA;326659539;FERRETERIA JASPER;MLA741504174;Cadena Cementada Seguridad Nº50 X 100 Cm Jasper Caballito;MLA416574;Cadenas de Seguridad;ARS $950
MLA;326659539;FERRETERIA JASPER;MLA845917625;Tornillo Tanque Mecha Zincado Azul Platil T1 8x1 1/2 Jasper;MLA372054;Tornillos;ARS $1265
MLA;326659539;FERRETERIA JASPER;MLA748150839;Juego De Accesorios Mini Torno 105 Pzas Black Jack Jasper;MLA417614;Kits para Minitornos;ARS $1580
MLA;326659539;FERRETERIA JASPER;MLA762126517;Disco Diamantado Laser 115mm 21% Hh Baldosa Cemento Jasper;MLA372119;Discos de Corte;ARS $430
MLA;326659539;FERRETERIA JASPER;MLA845917181;Tornillo Tanque Mecha Zincado Azul Platil T1 8x1 1/4 Jasper;MLA372054;Tornillos;ARS $1078
MLA;326659539;FERRETERIA JASPER;MLA748143926;Serrucho De Poda 150mm Durlock Black Jack Jasper Caballito;MLA48897;Serruchos;ARS $760
MLA;326659539;FERRETERIA JASPER;MLA741943619;Prensa G Profesional 4 Pulgadas 100mm Zeex Jasper Caballito;MLA412454;Prensas Sargento;ARS $1390
MLA;326659539;FERRETERIA JASPER;MLA750565804;Black Jack Destornillador Múltiple 10 En 1 Con Crique Jasper;MLA372030;Sets de Destornilladores;ARS $710
MLA;326659539;FERRETERIA JASPER;MLA775843393;Cortahierro El Abuelo 10mm X 150mm Mango Recubierto Jasper;MLA414196;Cinceles y Formones;ARS $430
MLA;326659539;FERRETERIA JASPER;MLA740723719;Pinza De Punta 160mm Bahco 2470g Aislada Jasper Caballito;MLA412578;Pinzas de Punta;ARS $1640
MLA;326659539;FERRETERIA JASPER;MLA757668483;Irimo Destornillador Largo Crique + Puntas Jasper Caballito;MLA372030;Sets de Destornilladores;ARS $1950
MLA;326659539;FERRETERIA JASPER;MLA846227793;Tornillo Vialro Negro Madera Aguja 8 X 2 1/2 Jasper;MLA372054;Tornillos;ARS $1298
MLA;326659539;FERRETERIA JASPER;MLA782243338;Kit Terrajas 1/2-3/4-1  Para Ppn Marca S3 Una De Cada Jasper;MLA392339;Boquillas;ARS $1080
MLA;326659539;FERRETERIA JASPER;MLA800729474;Pinza Universal 160 Mm Irimo By Bahco Jasper Caballito;MLA412586;Pinzas Universales;ARS $1460
MLA;326659539;FERRETERIA JASPER;MLA762113273;Reemplazo Sierra Widia Termita 115mm Madera Con Clavo Jasper;MLA372119;Discos de Corte;ARS $1200
MLA;326659539;FERRETERIA JASPER;MLA800738536;Pinza De Punta 160mm Irimo By Bahco Jasper Caballito;MLA412578;Pinzas de Punta;ARS $1340
MLA;326659539;FERRETERIA JASPER;MLA756233522;Nivel Dogo Profesional Aluminio 3 Burbujas 30 Cm  Jasper;MLA417709;Nivel de Burbujas;ARS $680
MLA;326659539;FERRETERIA JASPER;MLA753241695;Llave Ajustable Metz 12 Pulgadas Reforzada Jasper Caballito;MLA30831;Llaves;ARS $2300
MLA;326659539;FERRETERIA JASPER;MLA864684423;Plato Masilla Goldblatt 330x330mm Aluminio Const Seco Jasper;MLA371991;Espátulas;ARS $2300
MLA;326659539;FERRETERIA JASPER;MLA804086388;Soporte Pantalla Tv Lcd Fijo Noga 32 A 72 Pulgadas Jasper;MLA41925;Soportes;ARS $1300
MLA;326659539;FERRETERIA JASPER;MLA757496781;Cuchillo Bahco 1446 C Funda Rigida Plastica Jasper Caballito;MLA416695;Navajas y Cuchillos;ARS $1075
MLA;326659539;FERRETERIA JASPER;MLA800739102;Pinza De Punta 200 Mm Irimo By Bahco Jasper Caballito;MLA412578;Pinzas de Punta;ARS $1550
MLA;326659539;FERRETERIA JASPER;MLA898037774;Barbijo 3m Mascarilla 9010 Plegable X 3 Unidades  Jasper;MLA420244;Barbijos Antipolvo;ARS $1050
MLA;326659539;FERRETERIA JASPER;MLA790902624;Pack X 10 Unidades Lapiz Carpintero Bahco Jasper Caballito;MLA429735;Lápices;ARS $800
MLA;326659539;FERRETERIA JASPER;MLA784103074;Cinta Pasacables Acero El Abuelo 25 Metros Jasper Caballito;MLA411422;Medidores;ARS $1240
MLA;326659539;FERRETERIA JASPER;MLA898036835;Barbijo 3m Mascarilla 9820 Plegable X 3 Unidades  Jasper;MLA420244;Barbijos Antipolvo;ARS $750
MLA;326659539;FERRETERIA JASPER;MLA753239930;Alicate Corte Oblicuo Metz 5 Pulgadas Jasper Caballito;MLA30798;Alicates;ARS $600
MLA;326659539;FERRETERIA JASPER;MLA753240344;Alicate Corte Oblicuo Metz 6 Pulgadas Jasper Caballito;MLA30798;Alicates;ARS $850
MLA;326659539;FERRETERIA JASPER;MLA759060270;Cinta Pasacables De Acero El Abuelo 15 Metros Jasper;MLA411422;Medidores;ARS $880
MLA;326659539;FERRETERIA JASPER;MLA877269301;Mascarilla 3m Mod 8720 X 3 Unidades Ferreteria Jasper;MLA420244;Barbijos Antipolvo;ARS $1500
MLA;326659539;FERRETERIA JASPER;MLA768034180;Terraja 1/2 Para Roscar Polipropileno S3 Jasper Caballito;MLA392339;Boquillas;ARS $360
MLA;326659539;FERRETERIA JASPER;MLA766290766;Cinta Pasacables De Acero El Abuelo 20 Mts Jasper Caballito;MLA411422;Medidores;ARS $970
